64,64
 15, 15,  4,  4,  7,  7, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13,  8,  8,  8,  8,  2,  2,  2,  2, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 13, 13, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 12, 12, 14, 14, 13, 13,  3,  3, 13, 13,  8,  8, 13, 13, 13, 13, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 13, 13, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 13, 13, 13, 13, 13, 13, 14, 14,  8,  8,  8,  8,  2,  2, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8,  2,  2, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 12, 12, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 12, 12,  6,  6,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8,  2,  2, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14,  6,  6,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 13, 13, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14,  8,  8, 12, 12,  6,  6,  8,  8,  8,  8,  6,  6, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6,  6,  6, 12, 12, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14, 14, 14, 12, 12,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 12, 12,  6,  6,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 14, 14, 14, 14, 12, 12,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 13, 13,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8, 12, 12, 14, 14, 14, 14, 14, 14, 12, 12,  6,  6,  6,  6,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  6,  6, 13, 13, 14, 14, 13, 13, 12, 12,  8,  8,  6,  6,  8,  8,  6,  6, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8, 10, 10,
 15, 15, 10, 10, 14, 14, 13, 13,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8, 12, 12, 13, 13, 12, 12,  6,  6,  8,  8,  8,  8,  6,  6,  8,  8, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8,  8,  8,  8,  8, 13, 13, 13, 13,  8,  8, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  6,  6, 12, 12, 12, 12,  6,  6,  6,  6,  6,  6,  6,  6, 13, 13, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 13, 13, 13, 13, 13, 13,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12,  6,  6,  6,  6,  8,  8,  8,  8,  8,  8, 13, 13, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13,  8,  8,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  2,  2, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8,  8,  8,  2,  2, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14,  6,  6,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8,  2,  2, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8,  8,  8,  2,  2, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14,  8,  8,  6,  6,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 13, 13, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8,  8,  8, 13, 13, 14, 14, 14, 14,  2,  2, 14, 14,  8,  8, 14, 14, 14, 14,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 13, 13, 14, 14,  8,  8,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8, 14, 14,  2,  2, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  6,  6,  8,  8,  8,  8,  8,  8,  6,  6, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8,  8,  8, 13, 13, 14, 14, 14, 14,  2,  2, 13, 13, 14, 14,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 13, 13, 13, 13, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12,  8,  8, 14, 14,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  6,  6,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12,  8,  8, 14, 14, 14, 14, 14, 14, 13, 13,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6,  8,  8,  6,  6,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 14, 14,  2,  2, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 13, 13,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6,  6,  6,  6,  6,  8,  8,  8,  8,  8,  8, 12, 12,  8,  8, 14, 14,  2,  2,  2,  2, 14, 14, 14, 14,  8,  8,  8,  8, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12, 12, 12,  6,  6,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12,  8,  8,  2,  2, 14, 14, 14, 14, 14, 14,  8,  8, 13, 13, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 12, 12,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6,  8,  8, 12, 12,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6,  6,  6, 12, 12,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  6,  6,  6,  6,  8,  8, 12, 12, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14,  6,  6,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  0,  0,  8,  8,  6,  6,  8,  8,  6,  6, 12, 12,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14, 13, 13,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  6,  6,  6,  6, 12, 12, 14, 14, 14, 14,  8,  8,  8,  8, 13, 13,  8,  8,  8,  8,  6,  6,  8,  8,  6,  6, 12, 12, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8,  8,  8,  2,  2,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14,  2,  2, 14, 14,  0,  0,  8,  8,  6,  6,  6,  6,  6,  6, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 13, 13, 14, 14, 14, 14,  8,  8,  2,  2, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  6,  6, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14, 13, 13,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8, 12, 12, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8, 14, 14,  8,  8,  8,  8,  6,  6,  8,  8,  8,  8,  6,  6, 12, 12, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 14, 14, 10, 10,
 15, 15, 10, 10,  8,  8,  2,  2,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8, 12, 12, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  2,  2, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 13, 13, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14,  8,  8,  2,  2, 14, 14,  8,  8,  6,  6, 12, 12, 14, 14,  2,  2,  2,  2, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14,  8,  8, 13, 13, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14,  8,  8,  2,  2,  2,  2, 14, 14,  6,  6, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  2,  2, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8, 10, 10,
 15, 15, 10, 10, 14, 14,  2,  2,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  2,  2, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14,  2,  2,  2,  2,  2,  2, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 13, 13, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  2,  2, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 13, 13, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14,  8,  8,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 10, 10,
 15, 15, 10, 10, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14, 14, 14, 14, 14,  8,  8,  8,  8,  8,  8, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 12, 12, 10, 10,
 15, 15, 10, 10, 12, 12, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14,  8,  8, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 13, 13,  7,  7, 15, 15,
 15, 15, 10, 10,  7,  7, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12,  4,  4, 15, 15,
 15, 15, 15, 15, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15, 15, 15, 15,
